start_date,end_date,category,start,stop,miles,purpose,day,month,route,trip_duration,hour,is_weekend,high_distance
2016-01-01 21:11:00,2016-01-01 21:17:00,Business,Fort Pierce,Fort Pierce,5.1,Meal/Entertain,Friday,January,Fort Pierce - Fort Pierce,6.0,21.0,False,False
2016-01-02 01:25:00,2016-01-02 01:37:00,Business,Fort Pierce,Fort Pierce,5.0,Meeting,Saturday,January,Fort Pierce - Fort Pierce,12.0,1.0,True,False
2016-01-02 20:25:00,2016-01-02 20:38:00,Business,Fort Pierce,Fort Pierce,4.8,Errand/Supplies,Saturday,January,Fort Pierce - Fort Pierce,13.0,20.0,True,False
2016-01-05 17:31:00,2016-01-05 17:45:00,Business,Fort Pierce,Fort Pierce,4.7,Meeting,Tuesday,January,Fort Pierce - Fort Pierce,14.0,17.0,False,False
2016-01-06 14:42:00,2016-01-06 15:49:00,Business,Fort Pierce,West Palm Beach,63.7,Customer Visit,Wednesday,January,Fort Pierce - West Palm Beach,67.0,14.0,False,True
2016-01-06 17:15:00,2016-01-06 17:19:00,Business,West Palm Beach,West Palm Beach,4.3,Meal/Entertain,Wednesday,January,West Palm Beach - West Palm Beach,4.0,17.0,False,False
2016-01-06 17:30:00,2016-01-06 17:35:00,Business,West Palm Beach,Palm Beach,7.1,Meeting,Wednesday,January,West Palm Beach - Palm Beach,5.0,17.0,False,False
2016-01-07 13:27:00,2016-01-07 13:33:00,Business,Cary,Cary,0.8,Meeting,Thursday,January,Cary - Cary,6.0,13.0,False,False
2016-01-10 08:05:00,2016-01-10 08:25:00,Business,Cary,Morrisville,8.3,Meeting,Sunday,January,Cary - Morrisville,20.0,8.0,True,False
2016-01-10 12:17:00,2016-01-10 12:44:00,Business,Jamaica,New York,16.5,Customer Visit,Sunday,January,Jamaica - New York,27.0,12.0,True,False
2016-01-10 15:08:00,2016-01-10 15:51:00,Business,New York,Queens,10.8,Meeting,Sunday,January,New York - Queens,43.0,15.0,True,False
2016-01-10 18:18:00,2016-01-10 18:53:00,Business,Elmhurst,New York,7.5,Meeting,Sunday,January,Elmhurst - New York,35.0,18.0,True,False
2016-01-10 19:12:00,2016-01-10 19:32:00,Business,Midtown,East Harlem,6.2,Meeting,Sunday,January,Midtown - East Harlem,20.0,19.0,True,False
2016-01-11 08:55:00,2016-01-11 09:21:00,Business,East Harlem,NoMad,6.4,Temporary Site,Monday,January,East Harlem - NoMad,26.0,8.0,False,False
2016-01-11 11:56:00,2016-01-11 12:03:00,Business,Flatiron District,Midtown,1.6,Errand/Supplies,Monday,January,Flatiron District - Midtown,7.0,11.0,False,False
2016-01-11 13:32:00,2016-01-11 13:46:00,Business,Midtown,Midtown East,1.7,Meal/Entertain,Monday,January,Midtown - Midtown East,14.0,13.0,False,False
2016-01-11 14:30:00,2016-01-11 14:43:00,Business,Midtown East,Midtown,1.9,Meal/Entertain,Monday,January,Midtown East - Midtown,13.0,14.0,False,False
2016-01-12 12:33:00,2016-01-12 12:49:00,Business,Midtown,Hudson Square,1.9,Meal/Entertain,Tuesday,January,Midtown - Hudson Square,16.0,12.0,False,False
2016-01-12 12:53:00,2016-01-12 13:09:00,Business,Hudson Square,Lower Manhattan,4.0,Meal/Entertain,Tuesday,January,Hudson Square - Lower Manhattan,16.0,12.0,False,False
2016-01-12 14:42:00,2016-01-12 14:56:00,Business,Lower Manhattan,Hudson Square,1.8,Errand/Supplies,Tuesday,January,Lower Manhattan - Hudson Square,14.0,14.0,False,False
2016-01-12 15:13:00,2016-01-12 15:28:00,Business,Hudson Square,Hell's Kitchen,2.4,Customer Visit,Tuesday,January,Hudson Square - Hell's Kitchen,15.0,15.0,False,False
2016-01-12 15:42:00,2016-01-12 15:54:00,Business,Hell's Kitchen,Midtown,2.0,Errand/Supplies,Tuesday,January,Hell's Kitchen - Midtown,12.0,15.0,False,False
2016-01-12 16:02:00,2016-01-12 17:00:00,Business,New York,Queens County,15.1,Meeting,Tuesday,January,New York - Queens County,58.0,16.0,False,False
2016-01-13 13:54:00,2016-01-13 14:07:00,Business,Downtown,Gulfton,11.2,Meeting,Wednesday,January,Downtown - Gulfton,13.0,13.0,False,False
2016-01-13 15:00:00,2016-01-13 15:28:00,Business,Gulfton,Downtown,11.8,Meeting,Wednesday,January,Gulfton - Downtown,28.0,15.0,False,False
2016-01-14 16:29:00,2016-01-14 17:05:00,Business,Houston,Houston,21.9,Customer Visit,Thursday,January,Houston - Houston,36.0,16.0,False,True
2016-01-14 21:39:00,2016-01-14 21:45:00,Business,Eagan Park,Jamestown Court,3.9,Errand/Supplies,Thursday,January,Eagan Park - Jamestown Court,6.0,21.0,False,False
2016-01-15 00:41:00,2016-01-15 01:01:00,Business,Morrisville,Cary,8.0,Errand/Supplies,Friday,January,Morrisville - Cary,20.0,0.0,False,False
2016-01-15 11:43:00,2016-01-15 12:03:00,Business,Cary,Durham,10.4,Meal/Entertain,Friday,January,Cary - Durham,20.0,11.0,False,False
2016-01-15 13:26:00,2016-01-15 13:44:00,Business,Durham,Cary,10.4,Meal/Entertain,Friday,January,Durham - Cary,18.0,13.0,False,False
2016-01-18 14:55:00,2016-01-18 15:06:00,Business,Cary,Cary,4.8,Meal/Entertain,Monday,January,Cary - Cary,11.0,14.0,False,False
2016-01-18 16:13:00,2016-01-18 16:24:00,Business,Farmington Woods,Whitebridge,4.7,Meal/Entertain,Monday,January,Farmington Woods - Whitebridge,11.0,16.0,False,False
2016-01-19 09:09:00,2016-01-19 09:23:00,Business,Whitebridge,Lake Wellingborough,7.2,Meeting,Tuesday,January,Whitebridge - Lake Wellingborough,14.0,9.0,False,False
2016-01-19 10:55:00,2016-01-19 11:09:00,Business,Lake Wellingborough,Whitebridge,7.6,Temporary Site,Tuesday,January,Lake Wellingborough - Whitebridge,14.0,10.0,False,False
2016-01-20 10:36:00,2016-01-20 11:11:00,Business,Cary,Raleigh,17.1,Meeting,Wednesday,January,Cary - Raleigh,35.0,10.0,False,False
2016-01-20 11:48:00,2016-01-20 12:19:00,Business,Fayetteville Street,Umstead,15.1,Meeting,Wednesday,January,Fayetteville Street - Umstead,31.0,11.0,False,False
2016-01-20 13:25:00,2016-01-20 14:19:00,Business,Raleigh,Cary,40.2,Customer Visit,Wednesday,January,Raleigh - Cary,54.0,13.0,False,True
2016-01-21 14:25:00,2016-01-21 14:29:00,Business,Cary,Cary,1.6,Errand/Supplies,Thursday,January,Cary - Cary,4.0,14.0,False,False
2016-01-21 14:43:00,2016-01-21 14:51:00,Business,Cary,Cary,2.4,Meal/Entertain,Thursday,January,Cary - Cary,8.0,14.0,False,False
2016-01-21 16:01:00,2016-01-21 16:06:00,Business,Cary,Cary,1.0,Meal/Entertain,Thursday,January,Cary - Cary,5.0,16.0,False,False
2016-01-26 10:41:00,2016-01-26 10:50:00,Business,Whitebridge,Hazelwood,2.0,Meal/Entertain,Tuesday,January,Whitebridge - Hazelwood,9.0,10.0,False,False
2016-01-26 12:33:00,2016-01-26 12:41:00,Business,Hazelwood,Whitebridge,2.3,Errand/Supplies,Tuesday,January,Hazelwood - Whitebridge,8.0,12.0,False,False
2016-01-26 16:24:00,2016-01-26 16:32:00,Business,Whitebridge,Westpark Place,1.9,Errand/Supplies,Tuesday,January,Whitebridge - Westpark Place,8.0,16.0,False,False
2016-01-26 17:17:00,2016-01-26 17:22:00,Business,Cary,Cary,1.4,Errand/Supplies,Tuesday,January,Cary - Cary,5.0,17.0,False,False
2016-01-26 17:27:00,2016-01-26 17:29:00,Business,Cary,Cary,0.5,Errand/Supplies,Tuesday,January,Cary - Cary,2.0,17.0,False,False
2016-01-27 09:24:00,2016-01-27 09:31:00,Business,Cary,Cary,1.8,Meeting,Wednesday,January,Cary - Cary,7.0,9.0,False,False
2016-01-27 10:19:00,2016-01-27 10:48:00,Business,Cary,Raleigh,18.7,Customer Visit,Wednesday,January,Cary - Raleigh,29.0,10.0,False,False
2016-01-27 12:34:00,2016-01-27 12:44:00,Business,Fairmont,Meredith Townes,3.4,Customer Visit,Wednesday,January,Fairmont - Meredith Townes,10.0,12.0,False,False
2016-01-27 14:05:00,2016-01-27 14:13:00,Business,Raleigh,Raleigh,2.7,Customer Visit,Wednesday,January,Raleigh - Raleigh,8.0,14.0,False,False
2016-01-27 14:46:00,2016-01-27 15:08:00,Business,Raleigh,Cary,12.9,Customer Visit,Wednesday,January,Raleigh - Cary,22.0,14.0,False,False
2016-01-28 12:28:00,2016-01-28 13:00:00,Business,Cary,Raleigh,19.0,Temporary Site,Thursday,January,Cary - Raleigh,32.0,12.0,False,False
2016-01-28 15:11:00,2016-01-28 15:31:00,Business,Meredith Townes,Leesville Hollow,14.7,Meeting,Thursday,January,Meredith Townes - Leesville Hollow,20.0,15.0,False,False
2016-01-28 16:21:00,2016-01-28 16:51:00,Business,Raleigh,Cary,15.7,Meeting,Thursday,January,Raleigh - Cary,30.0,16.0,False,False
2016-01-29 09:31:00,2016-01-29 09:45:00,Business,Cary,Cary,4.6,Customer Visit,Friday,January,Cary - Cary,14.0,9.0,False,False
2016-01-29 10:56:00,2016-01-29 11:07:00,Business,Cary,Cary,5.2,Meeting,Friday,January,Cary - Cary,11.0,10.0,False,False
2016-01-29 11:43:00,2016-01-29 12:03:00,Business,Cary,Durham,10.4,Meeting,Friday,January,Cary - Durham,20.0,11.0,False,False
2016-01-29 13:24:00,2016-01-29 13:47:00,Business,Durham,Cary,10.1,Meeting,Friday,January,Durham - Cary,23.0,13.0,False,False
2016-01-29 18:31:00,2016-01-29 18:52:00,Business,Cary,Apex,5.8,Errand/Supplies,Friday,January,Cary - Apex,21.0,18.0,False,False
2016-01-29 21:21:00,2016-01-29 21:40:00,Business,Apex,Cary,5.5,Meal/Entertain,Friday,January,Apex - Cary,19.0,21.0,False,False
2016-01-30 16:21:00,2016-01-30 16:33:00,Business,Cary,Apex,5.7,Errand/Supplies,Saturday,January,Cary - Apex,12.0,16.0,True,False
2016-01-30 18:09:00,2016-01-30 18:24:00,Business,Apex,Cary,5.7,Customer Visit,Saturday,January,Apex - Cary,15.0,18.0,True,False
2016-02-01 10:35:00,2016-02-01 11:15:00,Business,Cary,Chapel Hill,19.4,Customer Visit,Monday,February,Cary - Chapel Hill,40.0,10.0,False,False
2016-02-01 12:10:00,2016-02-01 12:43:00,Business,Chapel Hill,Cary,23.3,Customer Visit,Monday,February,Chapel Hill - Cary,33.0,12.0,False,True
2016-02-01 12:56:00,2016-02-01 13:07:00,Business,Northwoods,Whitebridge,3.9,Meal/Entertain,Monday,February,Northwoods - Whitebridge,11.0,12.0,False,False
2016-02-02 13:04:00,2016-02-02 13:23:00,Business,Whitebridge,Williamsburg Manor,8.3,Meeting,Tuesday,February,Whitebridge - Williamsburg Manor,19.0,13.0,False,False
2016-02-02 13:51:00,2016-02-02 14:06:00,Business,Cary,Cary,6.0,Errand/Supplies,Tuesday,February,Cary - Cary,15.0,13.0,False,False
2016-02-02 14:38:00,2016-02-02 14:42:00,Business,Cary,Cary,1.6,Errand/Supplies,Tuesday,February,Cary - Cary,4.0,14.0,False,False
2016-02-04 08:40:00,2016-02-04 09:01:00,Business,Cary,Morrisville,5.2,Errand/Supplies,Thursday,February,Cary - Morrisville,21.0,8.0,False,False
2016-02-04 09:37:00,2016-02-04 10:09:00,Business,Morrisville,Cary,9.7,Meal/Entertain,Thursday,February,Morrisville - Cary,32.0,9.0,False,False
2016-02-04 10:26:00,2016-02-04 10:32:00,Business,Cary,Cary,1.6,Meal/Entertain,Thursday,February,Cary - Cary,6.0,10.0,False,False
2016-02-04 15:59:00,2016-02-04 16:03:00,Business,Cary,Cary,1.1,Meal/Entertain,Thursday,February,Cary - Cary,4.0,15.0,False,False
2016-02-04 16:35:00,2016-02-04 16:39:00,Business,Cary,Cary,1.6,Meal/Entertain,Thursday,February,Cary - Cary,4.0,16.0,False,False
2016-02-04 18:04:00,2016-02-04 18:31:00,Business,Whitebridge,Macgregor Downs,9.0,Meeting,Thursday,February,Whitebridge - Macgregor Downs,27.0,18.0,False,False
2016-02-04 20:36:00,2016-02-04 20:55:00,Business,Cary,Cary,7.7,Meeting,Thursday,February,Cary - Cary,19.0,20.0,False,False
2016-02-05 11:47:00,2016-02-05 12:07:00,Business,Cary,Durham,10.4,Meeting,Friday,February,Cary - Durham,20.0,11.0,False,False
2016-02-05 13:22:00,2016-02-05 13:41:00,Business,Durham,Cary,10.4,Meeting,Friday,February,Durham - Cary,19.0,13.0,False,False
2016-02-06 16:20:00,2016-02-06 16:53:00,Business,Cary,Raleigh,11.4,Between Offices,Saturday,February,Cary - Raleigh,33.0,16.0,True,False
2016-02-06 18:57:00,2016-02-06 19:21:00,Business,Raleigh,Cary,9.0,Errand/Supplies,Saturday,February,Raleigh - Cary,24.0,18.0,True,False
2016-02-06 19:28:00,2016-02-06 19:37:00,Business,Edgehill Farms,Whitebridge,3.2,Meal/Entertain,Saturday,February,Edgehill Farms - Whitebridge,9.0,19.0,True,False
2016-02-07 16:49:00,2016-02-07 17:01:00,Business,Cary,Apex,5.6,Errand/Supplies,Sunday,February,Cary - Apex,12.0,16.0,True,False
2016-02-07 18:03:00,2016-02-07 18:17:00,Business,Apex,Cary,5.7,Customer Visit,Sunday,February,Apex - Cary,14.0,18.0,True,False
2016-02-07 18:39:00,2016-02-07 18:53:00,Business,Cary,Morrisville,6.1,Temporary Site,Sunday,February,Cary - Morrisville,14.0,18.0,True,False
2016-02-07 20:22:00,2016-02-07 20:40:00,Business,Morrisville,Cary,6.1,Meeting,Sunday,February,Morrisville - Cary,18.0,20.0,True,False
2016-02-08 12:57:00,2016-02-08 13:08:00,Business,Whitebridge,Edgehill Farms,4.3,Meal/Entertain,Monday,February,Whitebridge - Edgehill Farms,11.0,12.0,False,False
2016-02-08 14:00:00,2016-02-08 14:10:00,Business,Edgehill Farms,Whitebridge,2.7,Meal/Entertain,Monday,February,Edgehill Farms - Whitebridge,10.0,14.0,False,False
2016-02-09 10:54:00,2016-02-09 11:07:00,Personal,Whitebridge,Northwoods,5.3,Meeting,Tuesday,February,Whitebridge - Northwoods,13.0,10.0,False,False
2016-02-09 11:43:00,2016-02-09 11:50:00,Personal,Northwoods,Tanglewood,3.0,Meeting,Tuesday,February,Northwoods - Tanglewood,7.0,11.0,False,False
2016-02-09 13:36:00,2016-02-09 13:52:00,Personal,Tanglewood,Preston,5.1,Meeting,Tuesday,February,Tanglewood - Preston,16.0,13.0,False,False
2016-02-09 13:58:00,2016-02-09 14:02:00,Personal,Preston,Whitebridge,1.5,Meeting,Tuesday,February,Preston - Whitebridge,4.0,13.0,False,False
2016-02-09 18:55:00,2016-02-09 19:11:00,Business,Cary,Morrisville,6.1,Meeting,Tuesday,February,Cary - Morrisville,16.0,18.0,False,False
2016-02-09 20:24:00,2016-02-09 20:40:00,Business,Morrisville,Cary,6.1,Meal/Entertain,Tuesday,February,Morrisville - Cary,16.0,20.0,False,False
2016-02-11 16:28:00,2016-02-11 17:10:00,Business,Cary,Raleigh,17.3,Meal/Entertain,Thursday,February,Cary - Raleigh,42.0,16.0,False,False
2016-02-11 17:49:00,2016-02-11 18:10:00,Business,Eastgate,Walnut Terrace,5.7,Meal/Entertain,Thursday,February,Eastgate - Walnut Terrace,21.0,17.0,False,False
2016-02-11 18:24:00,2016-02-11 18:46:00,Business,Raleigh,Morrisville,13.5,Temporary Site,Thursday,February,Raleigh - Morrisville,22.0,18.0,False,False
2016-02-11 20:36:00,2016-02-11 20:51:00,Business,Morrisville,Cary,6.1,Temporary Site,Thursday,February,Morrisville - Cary,15.0,20.0,False,False
2016-02-12 08:21:00,2016-02-12 08:42:00,Business,Cary,Durham,8.5,Temporary Site,Friday,February,Cary - Durham,21.0,8.0,False,False
2016-02-12 10:45:00,2016-02-12 10:52:00,Business,Durham,Morrisville,2.6,Temporary Site,Friday,February,Durham - Morrisville,7.0,10.0,False,False
2016-02-12 11:14:00,2016-02-12 11:35:00,Business,Morrisville,Raleigh,17.0,Customer Visit,Friday,February,Morrisville - Raleigh,21.0,11.0,False,False
2016-02-12 13:02:00,2016-02-12 13:36:00,Business,Raleigh,Cary,18.0,Meeting,Friday,February,Raleigh - Cary,34.0,13.0,False,False
2016-02-12 14:49:00,2016-02-12 15:06:00,Business,Cary,Morrisville,8.4,Meeting,Friday,February,Cary - Morrisville,17.0,14.0,False,False
2016-02-12 15:33:00,2016-02-12 16:06:00,Business,Morrisville,Cary,11.5,Customer Visit,Friday,February,Morrisville - Cary,33.0,15.0,False,False
2016-02-13 14:21:00,2016-02-13 14:41:00,Business,Cary,Morrisville,8.9,Meeting,Saturday,February,Cary - Morrisville,20.0,14.0,True,False
2016-02-13 23:45:00,2016-02-14 00:01:00,Personal,East Elmhurst,Jackson Heights,2.7,Meeting,Saturday,February,East Elmhurst - Jackson Heights,16.0,23.0,True,False
2016-02-14 00:50:00,2016-02-14 01:00:00,Personal,Jackson Heights,East Elmhurst,1.8,Meeting,Sunday,February,Jackson Heights - East Elmhurst,10.0,0.0,True,False
2016-02-14 14:07:00,2016-02-14 14:40:00,Business,East Elmhurst,New York,8.1,Meeting,Sunday,February,East Elmhurst - New York,33.0,14.0,True,False
2016-02-14 14:46:00,2016-02-14 15:03:00,Business,Midtown,Midtown West,2.0,Meeting,Sunday,February,Midtown - Midtown West,17.0,14.0,True,False
2016-02-14 16:35:00,2016-02-14 17:02:00,Business,New York,Long Island City,13.0,Meeting,Sunday,February,New York - Long Island City,27.0,16.0,True,False
2016-02-14 17:06:00,2016-02-14 17:29:00,Business,Long Island City,Jamaica,13.9,Meeting,Sunday,February,Long Island City - Jamaica,23.0,17.0,True,False
2016-02-16 03:21:00,2016-02-16 04:13:00,Business,Katunayaka,Unknown Location,43.7,Customer Visit,Tuesday,February,Katunayaka - Unknown Location,52.0,3.0,False,True
2016-02-16 08:29:00,2016-02-16 09:34:00,Business,Unknown Location,Colombo,14.1,Meeting,Tuesday,February,Unknown Location - Colombo,65.0,8.0,False,False
2016-02-16 10:31:00,2016-02-16 10:41:00,Business,Colombo,Colombo,2.6,Meeting,Tuesday,February,Colombo - Colombo,10.0,10.0,False,False
2016-02-16 11:32:00,2016-02-16 12:02:00,Business,Colombo,Colombo,4.5,Meeting,Tuesday,February,Colombo - Colombo,30.0,11.0,False,False
2016-02-16 12:39:00,2016-02-16 12:42:00,Business,Colombo,Colombo,1.7,Meeting,Tuesday,February,Colombo - Colombo,3.0,12.0,False,False
2016-02-16 13:43:00,2016-02-16 13:55:00,Business,Colombo,Colombo,1.8,Temporary Site,Tuesday,February,Colombo - Colombo,12.0,13.0,False,False
2016-02-16 16:34:00,2016-02-16 17:10:00,Business,Colombo,Colombo,6.0,Meeting,Tuesday,February,Colombo - Colombo,36.0,16.0,False,False
2016-02-16 17:17:00,2016-02-16 17:26:00,Business,Colombo,Nugegoda,1.1,Meal/Entertain,Tuesday,February,Colombo - Nugegoda,9.0,17.0,False,False
2016-02-16 17:40:00,2016-02-16 17:44:00,Business,Nugegoda,Unknown Location,3.6,Errand/Supplies,Tuesday,February,Nugegoda - Unknown Location,4.0,17.0,False,False
2016-02-17 13:18:00,2016-02-17 14:04:00,Business,Unknown Location,Colombo,14.7,Temporary Site,Wednesday,February,Unknown Location - Colombo,46.0,13.0,False,False
2016-02-17 15:17:00,2016-02-17 15:22:00,Business,Colombo,Colombo,1.7,Meal/Entertain,Wednesday,February,Colombo - Colombo,5.0,15.0,False,False
2016-02-17 15:33:00,2016-02-17 16:17:00,Business,Colombo,Katunayaka,21.4,Temporary Site,Wednesday,February,Colombo - Katunayaka,44.0,15.0,False,True
2016-02-17 16:38:00,2016-02-17 16:43:00,Business,Katunayaka,Katunayaka,0.5,Errand/Supplies,Wednesday,February,Katunayaka - Katunayaka,5.0,16.0,False,False
2016-02-18 08:19:00,2016-02-18 08:27:00,Business,Unknown Location,Unknown Location,23.5,Temporary Site,Thursday,February,Unknown Location - Unknown Location,8.0,8.0,False,True
2016-02-18 14:03:00,2016-02-18 14:45:00,Business,Unknown Location,Islamabad,12.7,Temporary Site,Thursday,February,Unknown Location - Islamabad,42.0,14.0,False,False
2016-02-18 15:16:00,2016-02-18 15:31:00,Business,Islamabad,Unknown Location,6.0,Temporary Site,Thursday,February,Islamabad - Unknown Location,15.0,15.0,False,False
2016-02-18 18:44:00,2016-02-18 18:58:00,Business,Unknown Location,Islamabad,5.2,Customer Visit,Thursday,February,Unknown Location - Islamabad,14.0,18.0,False,False
2016-02-18 19:27:00,2016-02-18 20:08:00,Business,Islamabad,Unknown Location,10.0,Meeting,Thursday,February,Islamabad - Unknown Location,41.0,19.0,False,False
2016-02-19 09:02:00,2016-02-19 09:14:00,Business,Unknown Location,Unknown Location,18.3,Meeting,Friday,February,Unknown Location - Unknown Location,12.0,9.0,False,False
2016-02-19 09:21:00,2016-02-19 09:51:00,Business,Unknown Location,Unknown Location,11.2,Meeting,Friday,February,Unknown Location - Unknown Location,30.0,9.0,False,False
2016-02-19 10:21:00,2016-02-19 10:48:00,Business,Unknown Location,Islamabad,7.6,Meeting,Friday,February,Unknown Location - Islamabad,27.0,10.0,False,False
2016-02-19 11:20:00,2016-02-19 11:26:00,Personal,Islamabad,Islamabad,1.5,Meeting,Friday,February,Islamabad - Islamabad,6.0,11.0,False,False
2016-02-19 11:45:00,2016-02-19 11:50:00,Personal,Islamabad,Islamabad,1.0,Meeting,Friday,February,Islamabad - Islamabad,5.0,11.0,False,False
2016-02-19 12:09:00,2016-02-19 12:27:00,Business,Islamabad,Unknown Location,7.3,Temporary Site,Friday,February,Islamabad - Unknown Location,18.0,12.0,False,False
2016-02-19 16:26:00,2016-02-19 16:45:00,Business,Unknown Location,Islamabad,3.5,Meeting,Friday,February,Unknown Location - Islamabad,19.0,16.0,False,False
2016-02-19 17:09:00,2016-02-19 17:20:00,Business,Islamabad,Islamabad,4.2,Meeting,Friday,February,Islamabad - Islamabad,11.0,17.0,False,False
2016-02-19 20:08:00,2016-02-19 20:30:00,Personal,Islamabad,Unknown Location,13.6,Meeting,Friday,February,Islamabad - Unknown Location,22.0,20.0,False,False
2016-02-19 20:34:00,2016-02-19 20:51:00,Personal,Unknown Location,Unknown Location,2.5,Meeting,Friday,February,Unknown Location - Unknown Location,17.0,20.0,False,False
2016-02-20 07:59:00,2016-02-20 08:32:00,Personal,Unknown Location,Islamabad,14.4,Meeting,Saturday,February,Unknown Location - Islamabad,33.0,7.0,True,False
2016-02-20 10:48:00,2016-02-20 10:56:00,Personal,Islamabad,Islamabad,3.0,Meeting,Saturday,February,Islamabad - Islamabad,8.0,10.0,True,False
2016-02-20 11:45:00,2016-02-20 11:53:00,Personal,Islamabad,Islamabad,1.5,Meeting,Saturday,February,Islamabad - Islamabad,8.0,11.0,True,False
2016-02-20 12:41:00,2016-02-20 13:17:00,Business,Islamabad,R?walpindi,18.4,Meeting,Saturday,February,Islamabad - R?walpindi,36.0,12.0,True,False
2016-02-20 14:50:00,2016-02-20 15:54:00,Business,R?walpindi,R?walpindi,23.1,Meeting,Saturday,February,R?walpindi - R?walpindi,64.0,14.0,True,True
2016-02-20 16:59:00,2016-02-20 17:54:00,Personal,R?walpindi,Unknown Location,16.5,Meeting,Saturday,February,R?walpindi - Unknown Location,55.0,16.0,True,False
2016-02-20 18:00:00,2016-02-20 18:03:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,Saturday,February,Unknown Location - Unknown Location,3.0,18.0,True,False
2016-02-20 19:28:00,2016-02-20 19:49:00,Business,Unknown Location,Unknown Location,7.7,Errand/Supplies,Saturday,February,Unknown Location - Unknown Location,21.0,19.0,True,False
2016-02-21 09:07:00,2016-02-21 09:46:00,Business,Unknown Location,Islamabad,14.5,Meeting,Sunday,February,Unknown Location - Islamabad,39.0,9.0,True,False
2016-02-21 11:39:00,2016-02-21 11:43:00,Business,Unknown Location,Islamabad,2.4,Errand/Supplies,Sunday,February,Unknown Location - Islamabad,4.0,11.0,True,False
2016-02-21 11:47:00,2016-02-21 12:01:00,Business,Islamabad,Islamabad,4.6,Errand/Supplies,Sunday,February,Islamabad - Islamabad,14.0,11.0,True,False
2016-02-21 12:13:00,2016-02-21 12:35:00,Business,Islamabad,Unknown Location,8.8,Meal/Entertain,Sunday,February,Islamabad - Unknown Location,22.0,12.0,True,False
2016-02-21 12:51:00,2016-02-21 13:12:00,Business,Unknown Location,Unknown Location,8.3,Temporary Site,Sunday,February,Unknown Location - Unknown Location,21.0,12.0,True,False
2016-02-21 13:33:00,2016-02-21 14:30:00,Business,Unknown Location,Unknown Location,22.7,Temporary Site,Sunday,February,Unknown Location - Unknown Location,57.0,13.0,True,True
2016-02-21 14:36:00,2016-02-21 15:03:00,Business,Unknown Location,Islamabad,13.0,Temporary Site,Sunday,February,Unknown Location - Islamabad,27.0,14.0,True,False
2016-02-21 15:14:00,2016-02-21 15:31:00,Business,Islamabad,Noorpur Shahan,8.1,Temporary Site,Sunday,February,Islamabad - Noorpur Shahan,17.0,15.0,True,False
2016-02-21 15:36:00,2016-02-21 15:41:00,Business,Noorpur Shahan,Unknown Location,2.2,Meal/Entertain,Sunday,February,Noorpur Shahan - Unknown Location,5.0,15.0,True,False
2016-02-21 16:04:00,2016-02-21 16:32:00,Business,Unknown Location,Unknown Location,9.7,Meeting,Sunday,February,Unknown Location - Unknown Location,28.0,16.0,True,False
2016-02-21 23:15:00,2016-02-21 23:52:00,Business,Unknown Location,R?walpindi,20.0,Meeting,Sunday,February,Unknown Location - R?walpindi,37.0,23.0,True,False
2016-02-22 21:54:00,2016-02-22 22:09:00,Business,Morrisville,Cary,8.1,Customer Visit,Monday,February,Morrisville - Cary,15.0,21.0,False,False
2016-02-24 14:30:00,2016-02-24 14:35:00,Business,Whitebridge,Preston,1.5,Meeting,Wednesday,February,Whitebridge - Preston,5.0,14.0,False,False
2016-02-24 15:19:00,2016-02-24 15:25:00,Business,Preston,Whitebridge,1.7,Errand/Supplies,Wednesday,February,Preston - Whitebridge,6.0,15.0,False,False
2016-02-25 16:27:00,2016-02-25 16:35:00,Business,Whitebridge,Heritage Pines,3.1,Errand/Supplies,Thursday,February,Whitebridge - Heritage Pines,8.0,16.0,False,False
2016-02-25 16:47:00,2016-02-25 17:02:00,Business,Heritage Pines,Whitebridge,3.2,Errand/Supplies,Thursday,February,Heritage Pines - Whitebridge,15.0,16.0,False,False
2016-02-25 17:16:00,2016-02-25 17:36:00,Business,Whitebridge,Tanglewood,6.0,Meal/Entertain,Thursday,February,Whitebridge - Tanglewood,20.0,17.0,False,False
2016-02-25 18:22:00,2016-02-25 18:39:00,Business,Tanglewood,Whitebridge,5.8,Meal/Entertain,Thursday,February,Tanglewood - Whitebridge,17.0,18.0,False,False
2016-02-26 09:06:00,2016-02-26 09:29:00,Business,Whitebridge,Westpark Place,6.3,Meeting,Friday,February,Whitebridge - Westpark Place,23.0,9.0,False,False
2016-02-26 11:05:00,2016-02-26 11:11:00,Personal,Westpark Place,Whitebridge,1.7,Meeting,Friday,February,Westpark Place - Whitebridge,6.0,11.0,False,False
2016-02-26 11:35:00,2016-02-26 11:59:00,Business,Cary,Durham,10.6,Meeting,Friday,February,Cary - Durham,24.0,11.0,False,False
2016-02-26 13:01:00,2016-02-26 13:24:00,Business,Durham,Cary,9.9,Meeting,Friday,February,Durham - Cary,23.0,13.0,False,False
2016-02-26 14:38:00,2016-02-26 14:46:00,Personal,Whitebridge,Westpark Place,1.9,Meeting,Friday,February,Whitebridge - Westpark Place,8.0,14.0,False,False
2016-02-26 15:00:00,2016-02-26 15:18:00,Personal,Westpark Place,Hazelwood,4.2,Meeting,Friday,February,Westpark Place - Hazelwood,18.0,15.0,False,False
2016-02-26 17:01:00,2016-02-26 17:12:00,Personal,Hazelwood,Whitebridge,2.0,Meeting,Friday,February,Hazelwood - Whitebridge,11.0,17.0,False,False
